# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=6][T/m^n] 
+4.5795000000006985e+02 -5.7575152306406738e-02 +8.4592630738601168e-02 +7.5086654731417628e+00 -1.6016858285342703e+01 -9.2495232905751036e+05 
+4.5800000000006986e+02 -5.7475337195112670e-02 +8.4318032947863775e-02 +7.4938862534771706e+00 -1.6004258115479786e+01 -9.1602828944429161e+05 
+4.5805000000006987e+02 -5.7375714677214036e-02 +8.4044359995428364e-02 +7.4791201620007337e+00 -1.5991923493939204e+01 -9.0565475930111506e+05 
+4.5810000000006988e+02 -5.7276284289129391e-02 +8.3771583415989503e-02 +7.4643654504147667e+00 -1.5979550728060605e+01 -8.9393085025673651e+05 
+4.5815000000006989e+02 -5.7177045660652091e-02 +8.3499675666032794e-02 +7.4496230817361893e+00 -1.5966848195881218e+01 -8.8116139349064371e+05 
+4.5820000000006991e+02 -5.7077998515535244e-02 +8.3228618444710079e-02 +7.4348966747609335e+00 -1.5953646438214875e+01 -8.6784864744205168e+05 
+4.5825000000006992e+02 -5.6979142590939356e-02 +8.2958393764778565e-02 +7.4201903552463850e+00 -1.5939781953312645e+01 -8.5453895092376985e+05 
+4.5830000000006993e+02 -5.6880477613320574e-02 +8.2688984586681266e-02 +7.4055074168504103e+00 -1.5925083542590126e+01 -8.4170051369719231e+05 
+4.5835000000006994e+02 -5.6782003292325342e-02 +8.2420380119481843e-02 +7.3908493917182891e+00 -1.5909456598504557e+01 -8.2957673230223649e+05 
+4.5840000000006995e+02 -5.6683719327511102e-02 +8.2152575148948206e-02 +7.3762168012455032e+00 -1.5892932353219086e+01 -8.1820863589605584e+05 
+4.5845000000006996e+02 -5.6585625417539927e-02 +8.1885564953498358e-02 +7.3616100791110339e+00 -1.5875554161423404e+01 -8.0761755258125288e+05 
+4.5850000000006997e+02 -5.6487721261034067e-02 +8.1619344752772674e-02 +7.3470296579471137e+00 -1.5857364125660434e+01 -7.9782454946378886e+05 
+4.5855000000006999e+02 -5.6390006556574668e-02 +8.1353909706770158e-02 +7.3324759692814725e+00 -1.5838403077221056e+01 -7.8885042739630095e+05 
+4.5860000000007000e+02 -5.6292481002702684e-02 +8.1089254914808839e-02 +7.3179494435706998e+00 -1.5818710553994206e+01 -7.8071572570997628e+05 
+4.5865000000007001e+02 -5.6195144297917325e-02 +8.0825375414889503e-02 +7.3034505101248683e+00 -1.5798324784825297e+01 -7.7344071587255865e+05 
+4.5870000000007002e+02 -5.6097996140676648e-02 +8.0562266182601344e-02 +7.2889795971349889e+00 -1.5777282666912718e+01 -7.6704540503576689e+05 
+4.5875000000007003e+02 -5.6001036229397193e-02 +8.0299922130416868e-02 +7.2745371316361194e+00 -1.5755619749089474e+01 -7.6154953404313512e+05 
+4.5880000000007004e+02 -5.5904264262453131e-02 +8.0038338106755452e-02 +7.2601235394879575e+00 -1.5733370211492218e+01 -7.5697257637775189e+05 
+4.5885000000007005e+02 -5.5807679937132502e-02 +7.9777508364084329e-02 +7.2457391449585105e+00 -1.5710554565505330e+01 -7.5331366229625221e+05 
+4.5890000000007007e+02 -5.5711282940809827e-02 +7.9517423140048463e-02 +7.2313833638119807e+00 -1.5687106514800741e+01 -7.5040998193982604e+05 
+4.5895000000007008e+02 -5.5615072962411423e-02 +7.9258076676454597e-02 +7.2170562659476021e+00 -1.5662986117228114e+01 -7.4815805196317367e+05 
+4.5900000000007009e+02 -5.5519049705616177e-02 +7.8999472212092525e-02 +7.2027599987402073e+00 -1.5638232621735021e+01 -7.4668427488440985e+05 
+4.5905000000007010e+02 -5.5423212862592303e-02 +7.8741615750163099e-02 +7.1884965532395801e+00 -1.5612918551390216e+01 -7.4611201443207799e+05 
+4.5910000000007011e+02 -5.5327562107558535e-02 +7.8484517533466622e-02 +7.1742675456304665e+00 -1.5587171984750187e+01 -7.4654526522649487e+05 
+4.5915000000007012e+02 -5.5232097104987277e-02 +7.8228185049785307e-02 +7.1600744002273249e+00 -1.5561084574155135e+01 -7.4807954658536345e+05 
+4.5920000000007013e+02 -5.5136817443915083e-02 +7.7972616557635890e-02 +7.1459164543323084e+00 -1.5534625744425799e+01 -7.5065832831372938e+05 
+4.5925000000007014e+02 -5.5041722704879517e-02 +7.7717815398533549e-02 +7.1317921748011894e+00 -1.5507823345817494e+01 -7.5412710011179745e+05 
+4.5930000000007016e+02 -5.4946812483018748e-02 +7.7463789861804702e-02 +7.1177003359534368e+00 -1.5480780473324819e+01 -7.5833758356003452e+05 
+4.5935000000007017e+02 -5.4852086387634363e-02 +7.7210544445012227e-02 +7.1036411166094080e+00 -1.5453573675417216e+01 -7.6329478253189137e+05 
+4.5940000000007018e+02 -5.4757544031969502e-02 +7.6958081507773793e-02 +7.0896151083422767e+00 -1.5426235243981946e+01 -7.6908025066775060e+05 
+4.5945000000007019e+02 -5.4663185029487846e-02 +7.6706403332030021e-02 +7.0756229255683927e+00 -1.5398795189260133e+01 -7.7578121777103923e+05 
+4.5950000000007020e+02 -5.4569008993754692e-02 +7.6455512259635622e-02 +7.0616651912049635e+00 -1.5371284837611960e+01 -7.8348631705056946e+05 
+4.5955000000007021e+02 -5.4475015538439107e-02 +7.6205410693039446e-02 +7.0477425367884834e+00 -1.5343736844260157e+01 -7.9228559941266116e+05 
+4.5960000000007022e+02 -5.4381204277313903e-02 +7.5956101095573131e-02 +7.0338556024958878e+00 -1.5316185200030926e+01 -8.0227053848780750e+05 
+4.5965000000007024e+02 -5.4287574824256710e-02 +7.5707585991837342e-02 +7.0200050372294251e+00 -1.5288665240482535e+01 -8.1353404145998321e+05 
+4.5970000000007025e+02 -5.4194126793250204e-02 +7.5459867968190125e-02 +7.0061914986518561e+00 -1.5261213655174350e+01 -8.2617045523810771e+05 
+4.5975000000007026e+02 -5.4100859798383402e-02 +7.5212949673075652e-02 +6.9924156532752937e+00 -1.5233868495693313e+01 -8.4027557779297768e+05 
+4.5980000000007027e+02 -5.4007773453852437e-02 +7.4966833817367864e-02 +6.9786781765056611e+00 -1.5206669183196110e+01 -8.5594666438821645e+05 
+4.5985000000007028e+02 -5.3914867374727046e-02 +7.4721523499120188e-02 +6.9649798239579574e+00 -1.5179663638888959e+01 -8.7329545069400617e+05 
+4.5990000000007029e+02 -5.3822141183128128e-02 +7.4477023120279692e-02 +6.9513219344489414e+00 -1.5152918612715141e+01 -8.9250988353791274e+05 
+4.5995000000007030e+02 -5.3729594495893526e-02 +7.4233330860562566e-02 +6.9377048060667859e+00 -1.5126426531705286e+01 -9.1364317183398106e+05 
+4.6000000000007032e+02 -5.3637226915060343e-02 +7.3990435305731586e-02 +6.9241265784824684e+00 -1.5100094541169849e+01 -9.3650911658544058e+05 
+4.6005000000007033e+02 -5.3545038051730540e-02 +7.3748321811733297e-02 +6.9105854133288638e+00 -1.5073791144645117e+01 -9.6091106475474057e+05 
+4.6010000000007034e+02 -5.3453027490988674e-02 +7.3506974903083888e-02 +6.8970785562348267e+00 -1.5047374559546693e+01 -9.8657268725740537e+05 
+4.6015000000007035e+02 -5.3361194777111799e-02 +7.3266383445237296e-02 +6.8836019396865868e+00 -1.5020760384696684e+01 -1.0131094898781878e+06 
+4.6020000000007036e+02 -5.3269539520728909e-02 +7.3026546245985091e-02 +6.8701532576891520e+00 -1.4993995515163563e+01 -1.0402608586495253e+06 
+4.6025000000007037e+02 -5.3178061344210416e-02 +7.2787457018124058e-02 +6.8567312104437992e+00 -1.4967068500855131e+01 -1.0678771115614283e+06 
+4.6030000000007038e+02 -5.3086759854151913e-02 +7.2549105200939851e-02 +6.8433340674247782e+00 -1.4939902389007530e+01 -1.0957853106808485e+06 
+4.6035000000007039e+02 -5.2995634648808666e-02 +7.2311483608352517e-02 +6.8299591688615946e+00 -1.4912455530466644e+01 -1.1237006668884086e+06 
+4.6040000000007041e+02 -5.2904685324668813e-02 +7.2074586439578411e-02 +6.8166036536516090e+00 -1.4884718618380091e+01 -1.1512919988433404e+06 
+4.6045000000007042e+02 -5.2813911477956381e-02 +7.1838407952037539e-02 +6.8032646374841175e+00 -1.4856683903453307e+01 -1.1782230688789464e+06 
+4.6050000000007043e+02 -5.2723312704742516e-02 +7.1602942363737807e-02 +6.7899392250328976e+00 -1.4828342700876796e+01 -1.2041557932394741e+06 
+4.6055000000007044e+02 -5.2632888600945511e-02 +7.1368183853078401e-02 +6.7766245099582374e+00 -1.4799685385516222e+01 -1.2287502466923557e+06 
+4.6060000000007045e+02 -5.2542638762330604e-02 +7.1134126558367580e-02 +6.7633175749396637e+00 -1.4770701382814542e+01 -1.2516646713171049e+06 
+4.6065000000007046e+02 -5.2452562784510853e-02 +7.0900764577782202e-02 +6.7500154917327739e+00 -1.4741379166427329e+01 -1.2725554872929854e+06 
+4.6070000000007047e+02 -5.2362660262947579e-02 +7.0668091968780031e-02 +6.7367153212009683e+00 -1.4711706247651300e+01 -1.2910773011710313e+06 
+4.6075000000007049e+02 -5.2272930792950277e-02 +7.0436102747999663e-02 +6.7234141133414553e+00 -1.4681669172040426e+01 -1.3068829136774419e+06 
+4.6080000000007050e+02 -5.2183373969677281e-02 +7.0204790890939242e-02 +6.7101089073442308e+00 -1.4651253512791648e+01 -1.3196233312468217e+06 
+4.6085000000007051e+02 -5.2093989387907345e-02 +6.9974150328594442e-02 +6.6967967138495466e+00 -1.4620444442495321e+01 -1.3289463457422676e+06 
+4.6090000000007052e+02 -5.2004776641463017e-02 +6.9744177148092446e-02 +6.6834745729298808e+00 -1.4589286771807092e+01 -1.3345469914719097e+06 
+4.6095000000007053e+02 -5.1915735336576306e-02 +6.9514874518623621e-02 +6.6701410598528774e+00 -1.4557920137533435e+01 -1.3363278577731363e+06 
+4.6100000000007054e+02 -5.1826865091259375e-02 +6.9286250405912450e-02 +6.6567961393568433e+00 -1.4526517470374994e+01 -1.3343371060612975e+06 
+4.6105000000007055e+02 -5.1738165521969907e-02 +6.9058314023035250e-02 +6.6434398281502380e+00 -1.4495266770560052e+01 -1.3286318682149609e+06 
+4.6110000000007057e+02 -5.1649636303608415e-02 +6.8831071460485879e-02 +6.6300739315352848e+00 -1.4464314177053090e+01 -1.3194111240884271e+06 
+4.6115000000007058e+02 -5.1561277188284953e-02 +6.8604524694949431e-02 +6.6167026257256616e+00 -1.4433751382856991e+01 -1.3070621795255139e+06 
+4.6120000000007059e+02 -5.1473087902265742e-02 +6.8378670654563586e-02 +6.6033294013337835e+00 -1.4403602795865911e+01 -1.2919244241039483e+06 
+4.6125000000007060e+02 -5.1385068175542836e-02 +6.8153514157339112e-02 +6.5899571293348522e+00 -1.4373988335502208e+01 -1.2742514692488310e+06 
+4.6130000000007061e+02 -5.1297217753438706e-02 +6.7929063256306058e-02 +6.5765891869573991e+00 -1.4345078898444392e+01 -1.2543325649547889e+06 
+4.6135000000007062e+02 -5.1209536387883295e-02 +6.7705321637431037e-02 +6.5632297723421056e+00 -1.4316973057596254e+01 -1.2325869024774220e+06 
+4.6140000000007063e+02 -5.1122023835104100e-02 +6.7482289516077418e-02 +6.5498835506429183e+00 -1.4289682743562093e+01 -1.2095500194262788e+06 
+4.6145000000007065e+02 -5.1034679852007235e-02 +6.7259966743536889e-02 +6.5365552539584799e+00 -1.4263211221547435e+01 -1.1857717835052912e+06 
+4.6150000000007066e+02 -5.0947504195555243e-02 +6.7038353182468091e-02 +6.5232496193047860e+00 -1.4237562121110216e+01 -1.1618028677100544e+06 
+4.6155000000007067e+02 -5.0860496622764706e-02 +6.6817448707217578e-02 +6.5099713884637875e+00 -1.4212739443779704e+01 -1.1381947226035011e+06 
+4.6160000000007068e+02 -5.0773656890705184e-02 +6.6597253204331380e-02 +6.4967253078329747e+00 -1.4188747573589602e+01 -1.1154995481143582e+06 
+4.6165000000007069e+02 -5.0686984756497716e-02 +6.6377766572870492e-02 +6.4835161282989509e+00 -1.4165591284607196e+01 -1.0942702681797503e+06 
+4.6170000000007070e+02 -5.0600479977313019e-02 +6.6158988724960829e-02 +6.4703486050735775e+00 -1.4143275751857878e+01 -1.0750605016903440e+06 
+4.6175000000007071e+02 -5.0514142310370262e-02 +6.5940919586083377e-02 +6.4572274975750785e+00 -1.4121806558467458e+01 -1.0584245375777858e+06 
+4.6180000000007072e+02 -5.0427971512935259e-02 +6.5723559095502412e-02 +6.4441575692686728e+00 -1.4101189704772342e+01 -1.0449173064175083e+06 
+4.6185000000007074e+02 -5.0341967342172368e-02 +6.5506907015166080e-02 +6.4311435690544112e+00 -1.4081426524695173e+01 -1.0350884751462378e+06 
+4.6190000000007075e+02 -5.0256129551802621e-02 +6.5290959133556564e-02 +6.4181898002627396e+00 -1.4062421767023830e+01 -1.0293690960904919e+06 
+4.6195000000007076e+02 -5.0170457875469920e-02 +6.5075703618546657e-02 +6.4052984611959864e+00 -1.4043986955822460e+01 -1.0279230012175876e+06 
+4.6200000000007077e+02 -5.0084952038552240e-02 +6.4861127706133032e-02 +6.3924710009790626e+00 -1.4025944905917633e+01 -1.0308478983212659e+06 
+4.6205000000007078e+02 -4.9999611791814107e-02 +6.4647211437376381e-02 +6.3797092913276501e+00 -1.4008024857372817e+01 -1.0382554228589660e+06 
+4.6210000000007079e+02 -4.9914436859803041e-02 +6.4433932995860921e-02 +6.3670141807224416e+00 -1.3989933600029765e+01 -1.0501643850100499e+06 
+4.6215000000007080e+02 -4.9829426905090020e-02 +6.4221272643474353e-02 +6.3543846165911493e+00 -1.3971405503778747e+01 -1.0664426464283906e+06 
+4.6220000000007082e+02 -4.9744581591516054e-02 +6.4009211803540203e-02 +6.3418196073445676e+00 -1.3952191365089577e+01 -1.0869634196352465e+06 
+4.6225000000007083e+02 -4.9659900569476827e-02 +6.3797726232248109e-02 +6.3293180831592366e+00 -1.3931968971953058e+01 -1.1116114964274548e+06 
+4.6230000000007084e+02 -4.9575383474471851e-02 +6.3586796115480265e-02 +6.3168774784291761e+00 -1.3910443060300697e+01 -1.1401186358925670e+06 
+4.6235000000007085e+02 -4.9491029923830004e-02 +6.3376409281641372e-02 +6.3044931910458182e+00 -1.3887404583599981e+01 -1.1719656985940579e+06 
+4.6240000000007086e+02 -4.9406839525613984e-02 +6.3166558822921812e-02 +6.2921596808016149e+00 -1.3862762928064225e+01 -1.2064454825897517e+06 
+4.6245000000007087e+02 -4.9322811886851975e-02 +6.2957238407682345e-02 +6.2798713063168412e+00 -1.3836441250456570e+01 -1.2428292439844531e+06 
+4.6250000000007088e+02 -4.9238946614538440e-02 +6.2748441690868656e-02 +6.2676224243320267e+00 -1.3808362389260516e+01 -1.2803880534964972e+06 
+4.6255000000007090e+02 -4.9155243315638225e-02 +6.2540162313435899e-02 +6.2554073900165408e+00 -1.3778448851448287e+01 -1.3183928469108008e+06 
+4.6260000000007091e+02 -4.9071701597087201e-02 +6.2332393901586451e-02 +6.2432205571028341e+00 -1.3746622796362670e+01 -1.3561144574240162e+06 
+4.6265000000007092e+02 -4.8988321065795662e-02 +6.2125130066161612e-02 +6.2310562781706667e+00 -1.3712806021517569e+01 -1.3928236632494682e+06 
+4.6270000000007093e+02 -4.8905101328650953e-02 +6.1918364401935960e-02 +6.2189089048533184e+00 -1.3676919947635676e+01 -1.4277912268608382e+06 
+4.6275000000007094e+02 -4.8822041992518696e-02 +6.1712090487014849e-02 +6.2067727880373571e+00 -1.3638885605010861e+01 -1.4602879342345262e+06 
+4.6280000000007095e+02 -4.8739142664246143e-02 +6.1506301882188849e-02 +6.1946422780968264e+00 -1.3598623619078465e+01 -1.4895846364549764e+06 
+4.6285000000007096e+02 -4.8656402950858310e-02 +6.1300992347781941e-02 +6.1825117482246652e+00 -1.3556059901299038e+01 -1.5149591323429060e+06 
+4.6290000000007097e+02 -4.8573822462269788e-02 +6.1096159920433858e-02 +6.1703759812980747e+00 -1.3511229098529441e+01 -1.5358144364291658e+06 
+4.6295000000007099e+02 -4.8491400826285294e-02 +6.0891810175416866e-02 +6.1582316423775509e+00 -1.3464274683602657e+01 -1.5518137358874495e+06 
+4.6300000000007100e+02 -4.8409137674781041e-02 +6.0687948526958621e-02 +6.1460757724591595e+00 -1.3415321475980457e+01 -1.5626485403153903e+06 
+4.6305000000007101e+02 -4.8327032595674412e-02 +6.0484593239501727e-02 +6.1339047395131701e+00 -1.3364660871511436e+01 -1.5679941387788383e+06 
+4.6310000000007102e+02 -4.8245085177353916e-02 +6.0281768272809386e-02 +6.1217153210609530e+00 -1.3312656398357939e+01 -1.5675796178243812e+06 
+4.6315000000007103e+02 -4.8163295067279489e-02 +6.0079498075589578e-02 +6.1095061001598276e+00 -1.3259678166626848e+01 -1.5612775280483312e+06 
+4.6320000000007104e+02 -4.8081661949354225e-02 +5.9877810869471568e-02 +6.0972766094388442e+00 -1.3206144763531379e+01 -1.5490277723840384e+06 
+4.6325000000007105e+02 -4.8000185533648154e-02 +5.9676741901029458e-02 +6.0850268625089301e+00 -1.3152566320529333e+01 -1.5307918568125141e+06 
+4.6330000000007107e+02 -4.7918865540891004e-02 +5.9476323297826955e-02 +6.0727579532403189e+00 -1.3099436218701037e+01 -1.5066403095531715e+06 
+4.6335000000007108e+02 -4.7837701711661289e-02 +5.9276579463154622e-02 +6.0604730732827630e+00 -1.3047148937541509e+01 -1.4769164386146779e+06 
+4.6340000000007109e+02 -4.7756693798267379e-02 +5.9077527785304347e-02 +6.0481766118779587e+00 -1.2995937601202586e+01 -1.4422124055229062e+06 
+4.6345000000007110e+02 -4.7675841554468849e-02 +5.8879184903002660e-02 +6.0358730981805255e+00 -1.2946017229373858e+01 -1.4031500034271921e+06 
+4.6350000000007111e+02 -4.7595144734152384e-02 +5.8681567500536581e-02 +6.0235670694096024e+00 -1.2897603814062037e+01 -1.3603520196422727e+06 
+4.6355000000007112e+02 -4.7514603091329828e-02 +5.8484692308335536e-02 +6.0112630706547003e+00 -1.2850914333370566e+01 -1.3144421994093652e+06 
+4.6360000000007113e+02 -4.7434216380136431e-02 +5.8288576103779188e-02 +5.9989656547136647e+00 -1.2806166768525731e+01 -1.2660452141412559e+06 
+4.6365000000007115e+02 -4.7353984354828675e-02 +5.8093235711856386e-02 +5.9866793818850796e+00 -1.2763580118937240e+01 -1.2157866237689073e+06 
+4.6370000000007116e+02 -4.7273906769782728e-02 +5.7898688005836266e-02 +5.9744088198262508e+00 -1.2723374416795986e+01 -1.1642928468954228e+06 
+4.6375000000007117e+02 -4.7193983379492245e-02 +5.7704949907927398e-02 +5.9621585433395587e+00 -1.2685770741981107e+01 -1.1121911233607735e+06 
+4.6380000000007118e+02 -4.7114213938566754e-02 +5.7512038389968441e-02 +5.9499331342168720e+00 -1.2650991237082184e+01 -1.0601094822766993e+06 
+4.6385000000007119e+02 -4.7034598202128894e-02 +5.7319970617703574e-02 +5.9377372172337903e+00 -1.2619262105028179e+01 -1.0086828298792850e+06 
+4.6390000000007120e+02 -4.6955135929303213e-02 +5.7128763662281826e-02 +5.9255757086832999e+00 -1.2590797451536586e+01 -9.5856754271459684e+05 
+4.6395000000007121e+02 -4.6875826872742221e-02 +5.6938430508871381e-02 +5.9134526985374105e+00 -1.2565754393268262e+01 -9.1030449209884147e+05 
+4.6400000000007122e+02 -4.6796670786550698e-02 +5.6748979896653930e-02 +5.9013717138922885e+00 -1.2544250210361076e+01 -8.6436758004575281e+05 
+4.6405000000007124e+02 -4.6717667462187092e-02 +5.6560405824823849e-02 +5.8893364339466796e+00 -1.2526216038297113e+01 -8.2119017011824867e+05 
+4.6410000000007125e+02 -4.6638816687981637e-02 +5.6372698727259446e-02 +5.8773501493275129e+00 -1.2511538435467067e+01 -7.8115847256648098e+05 
+4.6415000000007126e+02 -4.6560118194131493e-02 +5.6185846790877861e-02 +5.8654144012485094e+00 -1.2500073794945724e+01 -7.4452065507613868e+05 
+4.6420000000007127e+02 -4.6481571645201294e-02 +5.5999831565603696e-02 +5.8535289245953583e+00 -1.2491591537097692e+01 -7.1139133216184634e+05 
+4.6425000000007128e+02 -4.6403176679912415e-02 +5.5814625378705324e-02 +5.8416933289291402e+00 -1.2485747623917701e+01 -6.8190625896966737e+05 
+4.6430000000007129e+02 -4.6324932935131159e-02 +5.5630190297516049e-02 +5.8299084056067514e+00 -1.2482083782436382e+01 -6.5635125865928945e+05 
+4.6435000000007130e+02 -4.6246840042031959e-02 +5.5446489434263571e-02 +5.8181746271324686e+00 -1.2480186252803458e+01 -6.3493302188962023e+05 
+4.6440000000007132e+02 -4.6168897626867669e-02 +5.5263490175567184e-02 +5.8064919208061063e+00 -1.2479749268323841e+01 -6.1771639444642013e+05 
+4.6445000000007133e+02 -4.6091105314991235e-02 +5.5081160262640122e-02 +5.7948601342665951e+00 -1.2480475835848246e+01 -6.0474927563334384e+05 
+4.6450000000007134e+02 -4.6013462731550256e-02 +5.4899467335057704e-02 +5.7832791059875870e+00 -1.2482066578079136e+01 -5.9607867351334111e+05 
+4.6455000000007135e+02 -4.5935969501486790e-02 +5.4718378930231661e-02 +5.7717486652942309e+00 -1.2484219721512618e+01 -5.9175071209272370e+05 
+4.6460000000007136e+02 -4.5858625249537446e-02 +5.4537862482903925e-02 +5.7602686323744621e+00 -1.2486631085277512e+01 -5.9181063690106210e+05 
+4.6465000000007137e+02 -4.5781429600233965e-02 +5.4357885324673547e-02 +5.7488388183230459e+00 -1.2488994070231540e+01 -5.9630282466313720e+05 
+4.6470000000007138e+02 -4.5704382177902521e-02 +5.4178414683607776e-02 +5.7374590251250153e+00 -1.2490999649415215e+01 -6.0527078666062700e+05 
+4.6475000000007140e+02 -4.5627482606665375e-02 +5.3999417683619134e-02 +5.7261290457463758e+00 -1.2492336355310664e+01 -6.1875718228923157e+05 
+4.6480000000007141e+02 -4.5550730510438953e-02 +5.3820861344195073e-02 +5.7148486640541689e+00 -1.2492690272170481e+01 -6.3680381592898699e+05 
+4.6485000000007142e+02 -4.5474125511875615e-02 +5.3642712004377834e-02 +5.7036175516187528e+00 -1.2491731515819607e+01 -6.5943032713198417e+05 
+4.6490000000007143e+02 -4.5397667221418608e-02 +5.3464930360597414e-02 +5.6924342230802587e+00 -1.2489006815249182e+01 -6.8644263238638651e+05 
+4.6495000000007144e+02 -4.5321355236993460e-02 +5.3287473859367489e-02 +5.6812960680860067e+00 -1.2484017867894877e+01 -7.1750016980086232e+05 
+4.6500000000007145e+02 -4.5245189148532344e-02 +5.3110302562961238e-02 +5.6702003404906858e+00 -1.2476305285764385e+01 -7.5226495973277767e+05 
+4.6505000000007146e+02 -4.5169168543829817e-02 +5.2933382728976436e-02 +5.6591448187846876e+00 -1.2465484841884729e+01 -7.9047248886909627e+05 
+4.6510000000007147e+02 -4.5093293052827457e-02 +5.2756675556302611e-02 +5.6481284721134966e+00 -1.2451104916549072e+01 -8.3194878632077808e+05 
+4.6515000000007149e+02 -4.5017562366748774e-02 +5.2580144111591266e-02 +5.6371520710389067e+00 -1.2432738908290977e+01 -8.7666022945048404e+05 
+4.6520000000007150e+02 -4.4941976251924490e-02 +5.2403758436939320e-02 +5.6262185243869958e+00 -1.2410052191414522e+01 -9.2473570219229523e+05 
+4.6525000000007151e+02 -4.4866534493619145e-02 +5.2227501276593438e-02 +5.6153300626746692e+00 -1.2382857901200344e+01 -9.7619296837340225e+05 
+4.6530000000007152e+02 -4.4791236870478028e-02 +5.2051384071861218e-02 +5.6044848211854177e+00 -1.2351266085327874e+01 -1.0305624081905710e+06 
+4.6535000000007153e+02 -4.4716083143905801e-02 +5.1875427720811655e-02 +5.5936785053797076e+00 -1.2315446184832005e+01 -1.0871323486848059e+06 
+4.6540000000007154e+02 -4.4641073066122854e-02 +5.1699655421299229e-02 +5.5829059996363748e+00 -1.2275599856509315e+01 -1.1450843766859202e+06 
+4.6545000000007155e+02 -4.4566206388573650e-02 +5.1524090930495176e-02 +5.5721621065194773e+00 -1.2231941572607088e+01 -1.2035837980569482e+06 
+4.6550000000007157e+02 -4.4491482862800545e-02 +5.1348758158803215e-02 +5.5614416296077565e+00 -1.2184689501453219e+01 -1.2617953992351736e+06 
+4.6555000000007158e+02 -4.4416902240444929e-02 +5.1173681169883536e-02 +5.5507393735759623e+00 -1.2134065509012700e+01 -1.3188834586860533e+06 
+4.6560000000007159e+02 -4.4342464273248609e-02 +5.0998884180769845e-02 +5.5400501443220493e+00 -1.2080295161766484e+01 -1.3740117643405597e+06 
+4.6565000000007160e+02 -4.4268168713055160e-02 +5.0824391561949400e-02 +5.5293687490769248e+00 -1.2023607728802926e+01 -1.4263436285449644e+06 
+4.6570000000007161e+02 -4.4194015311811129e-02 +5.0650227837364864e-02 +5.5186899965116067e+00 -1.1964236182738766e+01 -1.4750419030278118e+06 
+4.6575000000007162e+02 -4.4120003821567347e-02 +5.0476417684538116e-02 +5.5080086968577691e+00 -1.1902417202360082e+01 -1.5192689954869226e+06 
+4.6580000000007163e+02 -4.4046133994480346e-02 +5.0302985934505558e-02 +5.4973196620116429e+00 -1.1838391172527130e+01 -1.5581868839241492e+06 
+4.6585000000007165e+02 -4.3972405584362224e-02 +5.0129958494738530e-02 +5.4866178596194422e+00 -1.1772424288157302e+01 -1.5909904360908351e+06 
+4.6590000000007166e+02 -4.3898818362702166e-02 +4.9957372063548701e-02 +5.4759000389610923e+00 -1.1705035205600984e+01 -1.6172511379712771e+06 
+4.6595000000007167e+02 -4.3825372123793414e-02 +4.9785272414043881e-02 +5.4651651976680515e+00 -1.1636897188145864e+01 -1.6368776132004664e+06 
+4.6600000000007168e+02 -4.3752066671039556e-02 +4.9613705007945194e-02 +5.4544128796850373e+00 -1.1568664529679809e+01 -1.6498205343309634e+06 
+4.6605000000007169e+02 -4.3678901784079391e-02 +4.9442717142381465e-02 +5.4436417861580528e+00 -1.1501018894810162e+01 -1.6559558795286855e+06 
+4.6610000000007170e+02 -4.3605877179914244e-02 +4.9272366656438783e-02 +5.4328490655561064e+00 -1.1434780419604650e+01 -1.6550537115835389e+06 
+4.6615000000007171e+02 -4.3532992549263905e-02 +4.9102711826718583e-02 +5.4220311365535174e+00 -1.1370775133814682e+01 -1.6468278803629696e+06 
+4.6620000000007173e+02 -4.3460247558119530e-02 +4.8933810209973783e-02 +5.4111835887975195e+00 -1.1309818941367785e+01 -1.6309204304481384e+06 
+4.6625000000007174e+02 -4.3387641880363918e-02 +4.8765712298730453e-02 +5.4003032965963040e+00 -1.1252654379922170e+01 -1.6071202460636166e+06 
+4.6630000000007175e+02 -4.3315175200422044e-02 +4.8598437621660454e-02 +5.3893917546128911e+00 -1.1199707416411936e+01 -1.5757604429208266e+06 
+4.6635000000007176e+02 -4.3242847228442363e-02 +4.8431991247828064e-02 +5.3784538530293586e+00 -1.1151253554581622e+01 -1.5375774651391171e+06 
+4.6640000000007177e+02 -4.3170657695168875e-02 +4.8266369053366162e-02 +5.3674964458608239e+00 -1.1107371687079272e+01 -1.4936612169717338e+06 
+4.6645000000007178e+02 -4.3098606333889594e-02 +4.8101565417251191e-02 +5.3565266383086199e+00 -1.1068105533111993e+01 -1.4451528993309888e+06 
+4.6650000000007179e+02 -4.3026692877918632e-02 +4.7937574566128502e-02 +5.3455515420207025e+00 -1.1033495035366606e+01 -1.3931949765718519e+06 
+4.6655000000007180e+02 -4.2954917060594039e-02 +4.7774390574425452e-02 +5.3345782748924639e+00 -1.1003576363830994e+01 -1.3389311485775944e+06 
+4.6660000000007182e+02 -4.2883278615276105e-02 +4.7612007364811137e-02 +5.3236139609280393e+00 -1.0978381924557389e+01 -1.2835063283645264e+06 
+4.6665000000007183e+02 -4.2811777275345145e-02 +4.7450418708411067e-02 +5.3126657300389661e+00 -1.0957940364685617e+01 -1.2280666139779424e+06 
+4.6670000000007184e+02 -4.2740412774200057e-02 +4.7289618225170811e-02 +5.3017407179170499e+00 -1.0942276580152585e+01 -1.1737592673348521e+06 
